*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/pythia.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/410.bwaves-2097B.champsimtrace.xz
scooby_state_400df3|36|3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|56|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e38|48|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|26|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e20|39|0 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|2|-3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e51|58|4 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|40|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e09|41|3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e51|41|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e8e|12|-2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|6|-3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e20|0|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400f6f|21|11 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e20|53|4 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dfd|61|43 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e51|5|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|42|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dc0|50|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|10|4 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e38|38|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dcd|18|-42 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e09|38|0 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e09|20|3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|48|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e38|50|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400f0d|22|5 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e51|40|3 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e51|39|-1 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e44|20|-42 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400dda|58|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|55|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|38|0 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e09|33|-2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400e20|2|2 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
scooby_state_400df3|2|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|40|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|55|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dda|50|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|53|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|17|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dc0|2|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|23|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|26|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|17|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|56|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|3|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|54|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|0|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dcd|20|-40 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|8|2 6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,
scooby_state_400df3|50|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|7|0 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|3|0 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|54|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e44|22|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|35|0 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|40|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|51|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|51|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|4|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|3|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|57|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|9|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|32|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|11|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|10|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|1|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|53|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|7|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|43|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|6|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|59|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e44|15|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e5e|12|-39 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e7c|20|8 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|3|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|6|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|56|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|23|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|38|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|60|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|48|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|6|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|2|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|4|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|5|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dcd|22|-40 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|57|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|50|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|8|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|42|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|26|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|6|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|61|42 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dfd|1|0 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|49|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dc0|59|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|9|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|53|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e20|40|-2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|1|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|58|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400d7d|23|7 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400dc0|34|-3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|55|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|21|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|55|4 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|50|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400df3|34|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e51|0|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|2|-1 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|34|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|2|2 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e38|43|3 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
scooby_state_400e09|2|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dc0|56|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|32|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|8|1 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e13|42|40 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e38|28|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e38|24|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|54|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|51|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|18|-39 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|17|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|0|-1 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dc0|43|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|38|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|54|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|37|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|55|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dc0|27|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|35|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|21|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|17|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|2|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e13|5|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|24|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e51|3|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|36|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|22|-1 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|41|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|51|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|58|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|5|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e38|5|3 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|24|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|34|-1 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|51|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e51|26|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400d3b|23|10 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|7|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dcd|21|-1 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dfd|18|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|38|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e38|11|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|21|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dc0|40|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|2|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dda|27|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e13|54|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|56|0 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|35|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e2c|22|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e44|18|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e51|5|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|24|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e38|8|-2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400dfd|25|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|27|3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e51|1|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|8|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e20|28|4 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400df3|3|-3 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e09|52|2 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
scooby_state_400e51|4|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|34|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|35|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dda|43|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400d59|22|11 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|52|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|52|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|23|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|53|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|54|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e44|2|-39 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|24|-39 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|25|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dc0|12|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|40|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|37|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|42|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|8|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|8|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|41|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|22|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|7|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|42|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|9|-40 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|35|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|39|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|37|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|37|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|35|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|2|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|5|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|0|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|37|4 4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,
scooby_state_400e09|1|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|5|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|20|-42 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|33|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|54|-2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|54|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|8|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|3|-2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|29|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|5|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|13|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|30|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|63|42 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|57|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|24|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|56|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|5|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|8|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e13|53|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|53|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dda|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|7|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|49|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|54|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e20|59|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e13|58|40 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|20|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|7|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|33|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|53|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dda|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|3|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|42|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|40|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|9|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dda|56|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|9|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dc0|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e20|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|3|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|38|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dc0|8|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|20|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|33|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|1|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|17|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|14|-40 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|19|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|58|41 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e20|56|-2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|49|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|21|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|50|41 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|37|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e38|50|-3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400df3|3|-2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|6|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|24|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e20|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|8|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|4|-40 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|23|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dc0|3|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dfd|51|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e09|4|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400e51|10|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_400dcd|40|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400e09|56|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400df3|35|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400e51|52|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400df3|41|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400df3|34|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400e51|35|-3 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400df3|57|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400e51|35|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_400dcd|45|41 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
