*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/mlop.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/433.milc-337B.champsimtrace.xz
Heartbeat CPU  0 instructions:  480000000 cycles:  546132572 heartbeat IPC: 0.84528 cumulative IPC: 0.74541 (Simulation time: 0 hr 19 min 8 sec) 
Heartbeat CPU  0 instructions:  481000002 cycles:  547312223 heartbeat IPC: 0.84771 cumulative IPC: 0.74564 (Simulation time: 0 hr 19 min 11 sec) 
Heartbeat CPU  0 instructions:  482000000 cycles:  548489609 heartbeat IPC: 0.84934 cumulative IPC: 0.74588 (Simulation time: 0 hr 19 min 13 sec) 
Heartbeat CPU  0 instructions:  483000003 cycles:  549667225 heartbeat IPC: 0.84918 cumulative IPC: 0.74612 (Simulation time: 0 hr 19 min 16 sec) 
Heartbeat CPU  0 instructions:  484000000 cycles:  550852921 heartbeat IPC: 0.84338 cumulative IPC: 0.74634 (Simulation time: 0 hr 19 min 18 sec) 
Heartbeat CPU  0 instructions:  485000001 cycles:  552039011 heartbeat IPC: 0.84311 cumulative IPC: 0.74656 (Simulation time: 0 hr 19 min 21 sec) 
Heartbeat CPU  0 instructions:  486000000 cycles:  553223925 heartbeat IPC: 0.84394 cumulative IPC: 0.74679 (Simulation time: 0 hr 19 min 23 sec) 
Heartbeat CPU  0 instructions:  487000001 cycles:  554404580 heartbeat IPC: 0.84699 cumulative IPC: 0.74702 (Simulation time: 0 hr 19 min 25 sec) 
Heartbeat CPU  0 instructions:  488000000 cycles:  555591639 heartbeat IPC: 0.84242 cumulative IPC: 0.74723 (Simulation time: 0 hr 19 min 28 sec) 
Heartbeat CPU  0 instructions:  489000002 cycles:  556769620 heartbeat IPC: 0.84891 cumulative IPC: 0.74746 (Simulation time: 0 hr 19 min 30 sec) 
Heartbeat CPU  0 instructions:  490000003 cycles:  557955649 heartbeat IPC: 0.84315 cumulative IPC: 0.74768 (Simulation time: 0 hr 19 min 33 sec) 
Heartbeat CPU  0 instructions:  491000002 cycles:  559140520 heartbeat IPC: 0.84397 cumulative IPC: 0.74790 (Simulation time: 0 hr 19 min 35 sec) 
Heartbeat CPU  0 instructions:  492000000 cycles:  560325593 heartbeat IPC: 0.84383 cumulative IPC: 0.74812 (Simulation time: 0 hr 19 min 38 sec) 
Heartbeat CPU  0 instructions:  493000001 cycles:  561518791 heartbeat IPC: 0.83808 cumulative IPC: 0.74832 (Simulation time: 0 hr 19 min 40 sec) 
Heartbeat CPU  0 instructions:  494000002 cycles:  562709661 heartbeat IPC: 0.83972 cumulative IPC: 0.74853 (Simulation time: 0 hr 19 min 43 sec) 
Heartbeat CPU  0 instructions:  495000000 cycles:  563901729 heartbeat IPC: 0.83888 cumulative IPC: 0.74873 (Simulation time: 0 hr 19 min 45 sec) 
Heartbeat CPU  0 instructions:  496000000 cycles:  565096861 heartbeat IPC: 0.83673 cumulative IPC: 0.74893 (Simulation time: 0 hr 19 min 48 sec) 
Heartbeat CPU  0 instructions:  497000003 cycles:  566278994 heartbeat IPC: 0.84593 cumulative IPC: 0.74915 (Simulation time: 0 hr 19 min 50 sec) 
Heartbeat CPU  0 instructions:  498000002 cycles:  567463782 heartbeat IPC: 0.84403 cumulative IPC: 0.74936 (Simulation time: 0 hr 19 min 53 sec) 
Heartbeat CPU  0 instructions:  499000001 cycles:  568660350 heartbeat IPC: 0.83572 cumulative IPC: 0.74955 (Simulation time: 0 hr 19 min 55 sec) 
Heartbeat CPU  0 instructions:  500000000 cycles:  569847742 heartbeat IPC: 0.84218 cumulative IPC: 0.74976 (Simulation time: 0 hr 19 min 58 sec) 
Heartbeat CPU  0 instructions:  501000000 cycles:  571026314 heartbeat IPC: 0.84848 cumulative IPC: 0.74998 (Simulation time: 0 hr 20 min 0 sec) 
Heartbeat CPU  0 instructions:  502000000 cycles:  572209321 heartbeat IPC: 0.84530 cumulative IPC: 0.75019 (Simulation time: 0 hr 20 min 3 sec) 
Heartbeat CPU  0 instructions:  503000003 cycles:  573402457 heartbeat IPC: 0.83813 cumulative IPC: 0.75038 (Simulation time: 0 hr 20 min 5 sec) 
Heartbeat CPU  0 instructions:  504000000 cycles:  574586666 heartbeat IPC: 0.84444 cumulative IPC: 0.75059 (Simulation time: 0 hr 20 min 8 sec) 
Heartbeat CPU  0 instructions:  505000002 cycles:  575763424 heartbeat IPC: 0.84979 cumulative IPC: 0.75081 (Simulation time: 0 hr 20 min 10 sec) 
Heartbeat CPU  0 instructions:  506000001 cycles:  576965660 heartbeat IPC: 0.83178 cumulative IPC: 0.75099 (Simulation time: 0 hr 20 min 13 sec) 
Heartbeat CPU  0 instructions:  507000000 cycles:  578138946 heartbeat IPC: 0.85231 cumulative IPC: 0.75121 (Simulation time: 0 hr 20 min 15 sec) 
Heartbeat CPU  0 instructions:  508000000 cycles:  579298607 heartbeat IPC: 0.86232 cumulative IPC: 0.75144 (Simulation time: 0 hr 20 min 18 sec) 
Heartbeat CPU  0 instructions:  509000003 cycles:  580477113 heartbeat IPC: 0.84853 cumulative IPC: 0.75165 (Simulation time: 0 hr 20 min 20 sec) 
Heartbeat CPU  0 instructions:  510000000 cycles:  581644389 heartbeat IPC: 0.85669 cumulative IPC: 0.75188 (Simulation time: 0 hr 20 min 23 sec) 
Heartbeat CPU  0 instructions:  511000003 cycles:  582890699 heartbeat IPC: 0.80237 cumulative IPC: 0.75199 (Simulation time: 0 hr 20 min 25 sec) 
Heartbeat CPU  0 instructions:  512000000 cycles:  584116883 heartbeat IPC: 0.81554 cumulative IPC: 0.75213 (Simulation time: 0 hr 20 min 28 sec) 
Heartbeat CPU  0 instructions:  513000000 cycles:  585350012 heartbeat IPC: 0.81095 cumulative IPC: 0.75227 (Simulation time: 0 hr 20 min 30 sec) 
Heartbeat CPU  0 instructions:  514000000 cycles:  586528859 heartbeat IPC: 0.84829 cumulative IPC: 0.75247 (Simulation time: 0 hr 20 min 33 sec) 
Heartbeat CPU  0 instructions:  515000000 cycles:  587740415 heartbeat IPC: 0.82538 cumulative IPC: 0.75263 (Simulation time: 0 hr 20 min 35 sec) 
Heartbeat CPU  0 instructions:  516000000 cycles:  588974942 heartbeat IPC: 0.81003 cumulative IPC: 0.75276 (Simulation time: 0 hr 20 min 38 sec) 
Heartbeat CPU  0 instructions:  517000003 cycles:  590158005 heartbeat IPC: 0.84527 cumulative IPC: 0.75296 (Simulation time: 0 hr 20 min 40 sec) 
Heartbeat CPU  0 instructions:  518000002 cycles:  591382298 heartbeat IPC: 0.81680 cumulative IPC: 0.75310 (Simulation time: 0 hr 20 min 43 sec) 
Heartbeat CPU  0 instructions:  519000002 cycles:  592560858 heartbeat IPC: 0.84849 cumulative IPC: 0.75330 (Simulation time: 0 hr 20 min 45 sec) 
Heartbeat CPU  0 instructions:  520000000 cycles:  593733524 heartbeat IPC: 0.85276 cumulative IPC: 0.75351 (Simulation time: 0 hr 20 min 48 sec) 
Heartbeat CPU  0 instructions:  521000000 cycles:  594912255 heartbeat IPC: 0.84837 cumulative IPC: 0.75371 (Simulation time: 0 hr 20 min 50 sec) 
Heartbeat CPU  0 instructions:  522000002 cycles:  596093978 heartbeat IPC: 0.84622 cumulative IPC: 0.75391 (Simulation time: 0 hr 20 min 53 sec) 
Heartbeat CPU  0 instructions:  523000002 cycles:  597303833 heartbeat IPC: 0.82655 cumulative IPC: 0.75406 (Simulation time: 0 hr 20 min 55 sec) 
Heartbeat CPU  0 instructions:  524000000 cycles:  598508773 heartbeat IPC: 0.82992 cumulative IPC: 0.75423 (Simulation time: 0 hr 20 min 58 sec) 
Heartbeat CPU  0 instructions:  525000000 cycles:  599680510 heartbeat IPC: 0.85343 cumulative IPC: 0.75443 (Simulation time: 0 hr 21 min 0 sec) 
Heartbeat CPU  0 instructions:  526000003 cycles:  600845499 heartbeat IPC: 0.85838 cumulative IPC: 0.75465 (Simulation time: 0 hr 21 min 3 sec) 
Heartbeat CPU  0 instructions:  527000001 cycles:  602044254 heartbeat IPC: 0.83420 cumulative IPC: 0.75482 (Simulation time: 0 hr 21 min 5 sec) 
Heartbeat CPU  0 instructions:  528000000 cycles:  603220558 heartbeat IPC: 0.85012 cumulative IPC: 0.75501 (Simulation time: 0 hr 21 min 8 sec) 
Heartbeat CPU  0 instructions:  529000003 cycles:  604407804 heartbeat IPC: 0.84229 cumulative IPC: 0.75520 (Simulation time: 0 hr 21 min 10 sec) 
Heartbeat CPU  0 instructions:  530000002 cycles:  605582704 heartbeat IPC: 0.85114 cumulative IPC: 0.75539 (Simulation time: 0 hr 21 min 13 sec) 
Heartbeat CPU  0 instructions:  531000003 cycles:  606761049 heartbeat IPC: 0.84865 cumulative IPC: 0.75559 (Simulation time: 0 hr 21 min 15 sec) 
Heartbeat CPU  0 instructions:  532000000 cycles:  607941425 heartbeat IPC: 0.84719 cumulative IPC: 0.75578 (Simulation time: 0 hr 21 min 18 sec) 
Heartbeat CPU  0 instructions:  533000000 cycles:  609128326 heartbeat IPC: 0.84253 cumulative IPC: 0.75595 (Simulation time: 0 hr 21 min 20 sec) 
Heartbeat CPU  0 instructions:  534000001 cycles:  610310629 heartbeat IPC: 0.84581 cumulative IPC: 0.75614 (Simulation time: 0 hr 21 min 23 sec) 
Heartbeat CPU  0 instructions:  535000002 cycles:  611490984 heartbeat IPC: 0.84720 cumulative IPC: 0.75633 (Simulation time: 0 hr 21 min 25 sec) 
Heartbeat CPU  0 instructions:  536000000 cycles:  612661141 heartbeat IPC: 0.85458 cumulative IPC: 0.75653 (Simulation time: 0 hr 21 min 27 sec) 
Heartbeat CPU  0 instructions:  537000003 cycles:  613851301 heartbeat IPC: 0.84023 cumulative IPC: 0.75670 (Simulation time: 0 hr 21 min 30 sec) 
Heartbeat CPU  0 instructions:  538000000 cycles:  615032402 heartbeat IPC: 0.84667 cumulative IPC: 0.75688 (Simulation time: 0 hr 21 min 32 sec) 
Heartbeat CPU  0 instructions:  539000001 cycles:  616407606 heartbeat IPC: 0.72717 cumulative IPC: 0.75681 (Simulation time: 0 hr 21 min 35 sec) 
Heartbeat CPU  0 instructions:  540000000 cycles:  618121825 heartbeat IPC: 0.58336 cumulative IPC: 0.75630 (Simulation time: 0 hr 21 min 39 sec) 
Heartbeat CPU  0 instructions:  541000001 cycles:  621898735 heartbeat IPC: 0.26477 cumulative IPC: 0.75313 (Simulation time: 0 hr 21 min 43 sec) 
Heartbeat CPU  0 instructions:  542000000 cycles:  627251701 heartbeat IPC: 0.18681 cumulative IPC: 0.74800 (Simulation time: 0 hr 21 min 49 sec) 
Heartbeat CPU  0 instructions:  543000000 cycles:  632739609 heartbeat IPC: 0.18222 cumulative IPC: 0.74279 (Simulation time: 0 hr 21 min 55 sec) 
Heartbeat CPU  0 instructions:  544000000 cycles:  638269765 heartbeat IPC: 0.18083 cumulative IPC: 0.73763 (Simulation time: 0 hr 22 min 1 sec) 
Heartbeat CPU  0 instructions:  545000000 cycles:  643780990 heartbeat IPC: 0.18145 cumulative IPC: 0.73258 (Simulation time: 0 hr 22 min 7 sec) 
Heartbeat CPU  0 instructions:  546000003 cycles:  649276951 heartbeat IPC: 0.18195 cumulative IPC: 0.72765 (Simulation time: 0 hr 22 min 14 sec) 
Heartbeat CPU  0 instructions:  547000000 cycles:  654772046 heartbeat IPC: 0.18198 cumulative IPC: 0.72280 (Simulation time: 0 hr 22 min 20 sec) 
Heartbeat CPU  0 instructions:  548000000 cycles:  660270539 heartbeat IPC: 0.18187 cumulative IPC: 0.71803 (Simulation time: 0 hr 22 min 26 sec) 
Heartbeat CPU  0 instructions:  549000001 cycles:  665784801 heartbeat IPC: 0.18135 cumulative IPC: 0.71333 (Simulation time: 0 hr 22 min 32 sec) 
Heartbeat CPU  0 instructions:  550000002 cycles:  670853339 heartbeat IPC: 0.19730 cumulative IPC: 0.70921 (Simulation time: 0 hr 22 min 38 sec) 
Heartbeat CPU  0 instructions:  551000000 cycles:  675431650 heartbeat IPC: 0.21842 cumulative IPC: 0.70569 (Simulation time: 0 hr 22 min 44 sec) 
Heartbeat CPU  0 instructions:  552000000 cycles:  680003604 heartbeat IPC: 0.21872 cumulative IPC: 0.70223 (Simulation time: 0 hr 22 min 50 sec) 
Heartbeat CPU  0 instructions:  553000001 cycles:  684608353 heartbeat IPC: 0.21717 cumulative IPC: 0.69879 (Simulation time: 0 hr 22 min 56 sec) 
Heartbeat CPU  0 instructions:  554000000 cycles:  689203397 heartbeat IPC: 0.21763 cumulative IPC: 0.69540 (Simulation time: 0 hr 23 min 2 sec) 
Heartbeat CPU  0 instructions:  555000001 cycles:  693762904 heartbeat IPC: 0.21932 cumulative IPC: 0.69210 (Simulation time: 0 hr 23 min 7 sec) 
Heartbeat CPU  0 instructions:  556000000 cycles:  698341012 heartbeat IPC: 0.21843 cumulative IPC: 0.68882 (Simulation time: 0 hr 23 min 13 sec) 
Heartbeat CPU  0 instructions:  557000000 cycles:  702918958 heartbeat IPC: 0.21844 cumulative IPC: 0.68559 (Simulation time: 0 hr 23 min 19 sec) 
Heartbeat CPU  0 instructions:  558000000 cycles:  707271747 heartbeat IPC: 0.22974 cumulative IPC: 0.68264 (Simulation time: 0 hr 23 min 25 sec) 
Heartbeat CPU  0 instructions:  559000001 cycles:  709472116 heartbeat IPC: 0.45447 cumulative IPC: 0.68189 (Simulation time: 0 hr 23 min 28 sec) 
Heartbeat CPU  0 instructions:  560000000 cycles:  711159696 heartbeat IPC: 0.59256 cumulative IPC: 0.68167 (Simulation time: 0 hr 23 min 32 sec) 
Heartbeat CPU  0 instructions:  561000003 cycles:  712852428 heartbeat IPC: 0.59076 cumulative IPC: 0.68144 (Simulation time: 0 hr 23 min 35 sec) 
Heartbeat CPU  0 instructions:  562000002 cycles:  714529878 heartbeat IPC: 0.59614 cumulative IPC: 0.68123 (Simulation time: 0 hr 23 min 38 sec) 
Heartbeat CPU  0 instructions:  563000001 cycles:  716212098 heartbeat IPC: 0.59445 cumulative IPC: 0.68101 (Simulation time: 0 hr 23 min 41 sec) 
Heartbeat CPU  0 instructions:  564000000 cycles:  717895756 heartbeat IPC: 0.59394 cumulative IPC: 0.68080 (Simulation time: 0 hr 23 min 44 sec) 
Heartbeat CPU  0 instructions:  565000003 cycles:  719565893 heartbeat IPC: 0.59876 cumulative IPC: 0.68060 (Simulation time: 0 hr 23 min 47 sec) 
Heartbeat CPU  0 instructions:  566000002 cycles:  721248405 heartbeat IPC: 0.59435 cumulative IPC: 0.68039 (Simulation time: 0 hr 23 min 50 sec) 
Heartbeat CPU  0 instructions:  567000003 cycles:  722943914 heartbeat IPC: 0.58979 cumulative IPC: 0.68016 (Simulation time: 0 hr 23 min 53 sec) 
Heartbeat CPU  0 instructions:  568000000 cycles:  724639889 heartbeat IPC: 0.58963 cumulative IPC: 0.67994 (Simulation time: 0 hr 23 min 56 sec) 
Heartbeat CPU  0 instructions:  569000003 cycles:  726318829 heartbeat IPC: 0.59562 cumulative IPC: 0.67973 (Simulation time: 0 hr 23 min 59 sec) 
Heartbeat CPU  0 instructions:  570000002 cycles:  728004037 heartbeat IPC: 0.59340 cumulative IPC: 0.67952 (Simulation time: 0 hr 24 min 2 sec) 
Heartbeat CPU  0 instructions:  571000001 cycles:  729693076 heartbeat IPC: 0.59205 cumulative IPC: 0.67931 (Simulation time: 0 hr 24 min 5 sec) 
Heartbeat CPU  0 instructions:  572000000 cycles:  731364537 heartbeat IPC: 0.59828 cumulative IPC: 0.67912 (Simulation time: 0 hr 24 min 8 sec) 
Heartbeat CPU  0 instructions:  573000003 cycles:  733046403 heartbeat IPC: 0.59458 cumulative IPC: 0.67891 (Simulation time: 0 hr 24 min 11 sec) 
Heartbeat CPU  0 instructions:  574000002 cycles:  734737976 heartbeat IPC: 0.59117 cumulative IPC: 0.67870 (Simulation time: 0 hr 24 min 14 sec) 
Heartbeat CPU  0 instructions:  575000001 cycles:  736429451 heartbeat IPC: 0.59120 cumulative IPC: 0.67849 (Simulation time: 0 hr 24 min 17 sec) 
Heartbeat CPU  0 instructions:  576000000 cycles:  738120850 heartbeat IPC: 0.59123 cumulative IPC: 0.67828 (Simulation time: 0 hr 24 min 20 sec) 
Heartbeat CPU  0 instructions:  577000003 cycles:  739804350 heartbeat IPC: 0.59400 cumulative IPC: 0.67808 (Simulation time: 0 hr 24 min 23 sec) 
Heartbeat CPU  0 instructions:  578000002 cycles:  741492407 heartbeat IPC: 0.59240 cumulative IPC: 0.67787 (Simulation time: 0 hr 24 min 26 sec) 
Heartbeat CPU  0 instructions:  579000003 cycles:  743171681 heartbeat IPC: 0.59550 cumulative IPC: 0.67767 (Simulation time: 0 hr 24 min 29 sec) 
Heartbeat CPU  0 instructions:  580000000 cycles:  744847333 heartbeat IPC: 0.59678 cumulative IPC: 0.67748 (Simulation time: 0 hr 24 min 32 sec) 
Heartbeat CPU  0 instructions:  581000003 cycles:  746536780 heartbeat IPC: 0.59191 cumulative IPC: 0.67728 (Simulation time: 0 hr 24 min 35 sec) 
Heartbeat CPU  0 instructions:  582000002 cycles:  748225695 heartbeat IPC: 0.59210 cumulative IPC: 0.67708 (Simulation time: 0 hr 24 min 38 sec) 
Heartbeat CPU  0 instructions:  583000003 cycles:  749912511 heartbeat IPC: 0.59283 cumulative IPC: 0.67688 (Simulation time: 0 hr 24 min 41 sec) 
Heartbeat CPU  0 instructions:  584000000 cycles:  751597342 heartbeat IPC: 0.59353 cumulative IPC: 0.67668 (Simulation time: 0 hr 24 min 44 sec) 
Heartbeat CPU  0 instructions:  585000003 cycles:  753296647 heartbeat IPC: 0.58848 cumulative IPC: 0.67647 (Simulation time: 0 hr 24 min 47 sec) 
Heartbeat CPU  0 instructions:  586000002 cycles:  754987900 heartbeat IPC: 0.59128 cumulative IPC: 0.67627 (Simulation time: 0 hr 24 min 50 sec) 
Heartbeat CPU  0 instructions:  587000001 cycles:  756658074 heartbeat IPC: 0.59874 cumulative IPC: 0.67609 (Simulation time: 0 hr 24 min 53 sec) 
Heartbeat CPU  0 instructions:  588000000 cycles:  758349397 heartbeat IPC: 0.59125 cumulative IPC: 0.67589 (Simulation time: 0 hr 24 min 56 sec) 
Heartbeat CPU  0 instructions:  589000003 cycles:  760042523 heartbeat IPC: 0.59063 cumulative IPC: 0.67569 (Simulation time: 0 hr 24 min 59 sec) 
Heartbeat CPU  0 instructions:  590000002 cycles:  761727506 heartbeat IPC: 0.59348 cumulative IPC: 0.67550 (Simulation time: 0 hr 25 min 2 sec) 
Heartbeat CPU  0 instructions:  591000001 cycles:  763416959 heartbeat IPC: 0.59191 cumulative IPC: 0.67531 (Simulation time: 0 hr 25 min 5 sec) 
Heartbeat CPU  0 instructions:  592000000 cycles:  765101874 heartbeat IPC: 0.59350 cumulative IPC: 0.67512 (Simulation time: 0 hr 25 min 8 sec) 
Heartbeat CPU  0 instructions:  593000000 cycles:  766789988 heartbeat IPC: 0.59238 cumulative IPC: 0.67493 (Simulation time: 0 hr 25 min 11 sec) 
Heartbeat CPU  0 instructions:  594000000 cycles:  768460967 heartbeat IPC: 0.59845 cumulative IPC: 0.67475 (Simulation time: 0 hr 25 min 14 sec) 
Heartbeat CPU  0 instructions:  595000003 cycles:  770139687 heartbeat IPC: 0.59569 cumulative IPC: 0.67457 (Simulation time: 0 hr 25 min 17 sec) 
Heartbeat CPU  0 instructions:  596000000 cycles:  771844613 heartbeat IPC: 0.58653 cumulative IPC: 0.67437 (Simulation time: 0 hr 25 min 21 sec) 
Heartbeat CPU  0 instructions:  597000000 cycles:  773646309 heartbeat IPC: 0.55503 cumulative IPC: 0.67408 (Simulation time: 0 hr 25 min 24 sec) 
Heartbeat CPU  0 instructions:  598000000 cycles:  775199958 heartbeat IPC: 0.64365 cumulative IPC: 0.67401 (Simulation time: 0 hr 25 min 26 sec) 
Heartbeat CPU  0 instructions:  599000001 cycles:  776725085 heartbeat IPC: 0.65568 cumulative IPC: 0.67398 (Simulation time: 0 hr 25 min 29 sec) 
Heartbeat CPU  0 instructions:  600000000 cycles:  778259018 heartbeat IPC: 0.65192 cumulative IPC: 0.67393 (Simulation time: 0 hr 25 min 31 sec) 
Finished CPU 0 instructions: 500000001 cycles: 741916228 cumulative IPC: 0.67393 (Simulation time: 0 hr 25 min 31 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 500000001
Core_0_cycles 741916228
Core_0_IPC 0.67393

Core_0_branch_prediction_accuracy 99.99888
Core_0_branch_MPKI 0.00043
Core_0_average_ROB_occupancy_at_mispredict 66.45581

Core_0_L1D_total_access 59779367
Core_0_L1D_total_hit 47828204
Core_0_L1D_total_miss 11951163
Core_0_L1D_loads 41639196
Core_0_L1D_load_hit 33431227
Core_0_L1D_load_miss 8207969
Core_0_L1D_RFOs 18140171
Core_0_L1D_RFO_hit 14396977
Core_0_L1D_RFO_miss 3743194
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 242.10130

Core_0_L1D_rq_access 126911213
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 79933719
Core_0_L1D_rq_to_cache 46965468
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 38645445
Core_0_L1D_wq_forward 12026
Core_0_L1D_wq_merged 7085
Core_0_L1D_wq_to_cache 38638360
Core_0_L1D_wq_full 87010

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 664678
Core_0_L1D_acc_level_0 664678
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 117343184
Core_0_L1I_total_hit 117343074
Core_0_L1I_total_miss 110
Core_0_L1I_loads 117343184
Core_0_L1I_load_hit 117343074
Core_0_L1I_load_miss 110
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency 229.25455

Core_0_L1I_rq_access 500000000
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 382656771
Core_0_L1I_rq_to_cache 117343229
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 664678
Core_0_L1I_acc_level_0 664678
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 20601190
Core_0_L2C_total_hit 7041683
Core_0_L2C_total_miss 13559507
Core_0_L2C_loads 8208079
Core_0_L2C_load_hit 2378553
Core_0_L2C_load_miss 5829526
Core_0_L2C_RFOs 3743194
Core_0_L2C_RFO_hit 33
Core_0_L2C_RFO_miss 3743161
Core_0_L2C_prefetches 3946720
Core_0_L2C_prefetch_hit 1815
Core_0_L2C_prefetch_miss 3944905
Core_0_L2C_writebacks 4703197
Core_0_L2C_writeback_hit 4661282
Core_0_L2C_writeback_miss 41915
Core_0_L2C_prefetch_requested 25340020
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 25340020
Core_0_L2C_prefetch_filled 4986138
Core_0_L2C_prefetch_useful 3091538
Core_0_L2C_prefetch_useless 1894479
Core_0_L2C_prefetch_late 620783
Core_0_L2C_average_miss_latency 264.10784

Core_0_L2C_rq_access 11951274
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 11951274
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 4703197
Core_0_L2C_wq_forward 0
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 4703197
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 25340020
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 951468
Core_0_L2C_pq_to_cache 24388552
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 664678
Core_0_L2C_acc_level_0 108265
Core_0_L2C_acc_level_1 28011
Core_0_L2C_acc_level_2 11316
Core_0_L2C_acc_level_3 43548
Core_0_L2C_acc_level_4 61604
Core_0_L2C_acc_level_5 90924
Core_0_L2C_acc_level_6 141078
Core_0_L2C_acc_level_7 125597
Core_0_L2C_acc_level_8 18521
Core_0_L2C_acc_level_9 35814

Core_0_LLC_total_access 30526881
Core_0_LLC_total_hit 5212404
Core_0_LLC_total_miss 25314477
Core_0_LLC_loads 5229242
Core_0_LLC_load_hit 2295149
Core_0_LLC_load_miss 2934093
Core_0_LLC_RFOs 3743160
Core_0_LLC_RFO_hit 6234
Core_0_LLC_RFO_miss 3736926
Core_0_LLC_prefetches 16851672
Core_0_LLC_prefetch_hit 2088823
Core_0_LLC_prefetch_miss 14762849
Core_0_LLC_writebacks 4702807
Core_0_LLC_writeback_hit 822198
Core_0_LLC_writeback_miss 3880609
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 17790471
Core_0_LLC_prefetch_useful 2576640
Core_0_LLC_prefetch_useless 15209796
Core_0_LLC_prefetch_late 346301
Core_0_LLC_average_miss_latency 300.98552

Core_0_LLC_rq_access 8972403
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 8972403
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 4702808
Core_0_LLC_wq_forward 0
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 4702808
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 21432788
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 45930
Core_0_LLC_pq_to_cache 21386858
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 760019
Core_0_LLC_acc_level_0 351087
Core_0_LLC_acc_level_1 38967
Core_0_LLC_acc_level_2 132062
Core_0_LLC_acc_level_3 93626
Core_0_LLC_acc_level_4 50956
Core_0_LLC_acc_level_5 24148
Core_0_LLC_acc_level_6 46687
Core_0_LLC_acc_level_7 13493
